id,Mittente,Destinatario,Importo,Data,Metodo_di_pagamento,Valuta,Paese_del_Cliente,Paese_a_Rischio,Mittente_sospetto,Destinatario_sospetto
8698f8e4-4033-4990-b23e-fc0ce7aef0b0,Gavin Douglas,Sandra Hodges,6008,2023-06-10 02:14:37,Bonifico,JPY,Stati Uniti,Si,No,Si
f55b07bb-c2da-4809-9465-359cb12a93de,Kenneth Robertson,Maria Sims,9055,2023-08-06 23:03:46,PayPal,GBP,Canada,Si,Si,No
ad16aaa8-5db0-4551-ae97-99fd1197ce7e,Luis Martin,Joseph Price,1820,2023-05-23 04:26:03,Carta di credito,EUR,Stati Uniti,Si,Si,No
30ec7414-bb7b-4f43-b622-f37b53b46326,Heather Alvarado,Kathryn Daniels,6517,2023-07-19 16:19:17,Assegno,GBP,Colombia,Si,Si,No
08d9a5b6-db36-4f5b-a842-4641d7ffa27c,Katherine Padilla,Jay Cole,6443,2023-08-23 20:15:45,Bonifico,GBP,Regno Unito,Si,Si,Si
31815eca-5ffe-46d6-8ea8-6e41845af7da,Justin Hoover,Brian Brown,6179,2023-01-24 01:34:09,PayPal,EUR,Francia,No,No,No
9450998e-384e-477a-93aa-71fe16b21350,Joshua Delacruz,April Jimenez,4850,2023-07-03 00:20:59,Bonifico,JPY,Giappone,Si,No,Si
2f03bc4f-8659-4b6d-8827-29996cf50481,Michael Williams,Jesse Shepherd,477,2023-08-02 04:05:22,Carta di credito,USD,Colombia,Si,Si,No
9eab4224-8134-4337-ba05-51a3569a9e61,Paul Castillo,Jonathan Butler,4117,2023-05-05 07:33:19,PayPal,USD,Francia,No,No,No
18177d8c-f380-4e57-9acb-3839213b556a,Daniel Osborne,Sandra Wells,5611,2023-06-01 06:17:22,Assegno,GBP,Stati Uniti,Si,Si,No
8a8ddff5-22c3-41a0-9746-82b564cff5b5,Christopher Jones,Briana Young,4575,2023-02-17 05:56:57,Carta di credito,EUR,Italia,No,No,No
e368009b-ef16-4e83-8c74-491cc1e8ac03,Kevin Johnson,Edward Kane,9546,2023-05-27 20:38:11,PayPal,GBP,Canada,Si,Si,Si
624646a3-5374-48ba-937d-5f9400d3e1f9,Grace Williams,Joshua Rice,1262,2023-03-30 16:09:16,Assegno,GBP,Canada,Si,No,Si
f85a6264-0bdd-42c7-9996-62dd5be74c2b,Matthew Allen,James Myers,6543,2023-01-04 21:24:39,PayPal,USD,Italia,No,No,Si
e31bbf1c-7eec-40c5-be8a-21e3f4bdd392,John Garcia,Frank Pena,9906,2023-01-22 17:51:50,PayPal,JPY,Stati Uniti,Si,Si,Si
a6c098d8-6bcb-4038-afcd-253f1486e322,Michael Ford,Jacob Murray,205,2023-01-31 18:50:02,Carta di credito,GBP,Stati Uniti,Si,Si,Si
5d8a7c76-f636-49d6-a462-784b6f85356a,Robin Johnson,Morgan Palmer,7719,2023-04-25 04:00:23,Bonifico,EUR,Regno Unito,Si,Si,No
5f0c4b4f-f249-48c5-ae8a-eb5d30dfc71c,Sharon Gilbert,Heather Montgomery,8835,2023-04-25 13:04:17,Bonifico,EUR,Russia,Si,Si,No
e819efdf-b469-43b0-b9d3-200c7f94e9b9,Kenneth Knight,Stanley Smith,2882,2023-03-29 00:38:32,PayPal,JPY,Germania,No,Si,No
14db14d0-7c40-4708-ab3e-9c6a0ec6e0e6,David Perry,Stacey Lopez,2302,2023-06-01 01:48:50,PayPal,USD,Francia,No,Si,Si
0caff487-173a-43ea-a19e-9b65dae48f29,April Rodriguez,Nancy Hines,2536,2023-04-12 02:48:47,Bonifico,EUR,Giappone,Si,Si,Si
c5ed954b-af03-4bbb-a504-65fce135a7a5,Laura Riley,Kelly Smith,4123,2023-01-07 13:41:47,Bonifico,EUR,Regno Unito,Si,Si,Si
3ae7680e-b6a1-4552-a67c-62128bb3daeb,Ashley Sellers,Kevin Munoz,8029,2023-04-27 14:23:20,Assegno,GBP,Stati Uniti,Si,Si,Si
1dadd8ec-b89f-450d-9fef-05c334986e60,Kevin Carter,David Berry,3994,2023-02-28 04:31:24,Carta di credito,USD,Giappone,Si,No,No
7d738c17-094d-4de1-abf0-e5ec6f3a5dbe,Jason Macdonald,Heather Kelly,8048,2023-06-12 01:16:36,Assegno,EUR,Francia,No,Si,Si
5c3c5b87-eecc-46c0-b518-7391f93ad317,James Wyatt,Thomas Brown,8952,2023-04-07 08:05:53,PayPal,GBP,Giappone,Si,Si,No
1892b827-6d7e-45a8-931d-e00891d23121,Jeremy Larsen,Brandon Woods,9219,2023-06-24 14:10:22,Assegno,JPY,Germania,No,No,Si
6a853190-67c1-43e2-a8e1-e6c038755887,Jonathan Harris,Richard Walker,9688,2023-04-05 00:16:10,Carta di credito,GBP,Stati Uniti,Si,Si,Si
e2fb5922-3d3a-4fe4-8885-0f236f45e1ac,Krista Armstrong,Christopher Peters,9900,2023-08-27 18:10:03,Carta di credito,JPY,Canada,Si,Si,No
1f721639-31c4-4c23-9f45-75d14b66666f,Corey Greene,Sarah Fernandez,1603,2023-01-23 09:04:47,Bonifico,JPY,Russia,Si,Si,No
64e6db22-815b-4de7-867f-8e90b2f68c6a,Dr. Jesse Trujillo DDS,Andrew Torres,4156,2023-05-24 00:22:47,Carta di credito,USD,Italia,No,Si,Si
c38aea8f-bc31-4609-a9e3-ab84b7b0dfe1,Christina Burnett,Walter Brennan,7207,2023-06-06 18:09:21,Bonifico,USD,Colombia,Si,No,Si
8e7bb827-bf64-4b2d-9e5a-7bc0de81063b,Jason Smith,Jeremy Hartman,3248,2023-08-15 07:05:44,Carta di credito,JPY,Russia,Si,Si,Si
4f608796-85bb-4b86-9f6e-5c3157fe5530,Crystal Hamilton,Tabitha Newman,153,2023-04-12 16:37:47,Bonifico,JPY,Canada,Si,Si,Si
297a39a1-7665-4293-ac22-25775fac5dde,Melissa Hall,Bryan Proctor,8535,2023-05-02 13:41:04,Assegno,GBP,Colombia,Si,No,Si
eee071eb-acfe-4b8e-9a0f-477b7f4db3ae,Krista Bauer,Sandra Young,1254,2023-01-10 10:22:01,Assegno,JPY,Germania,No,Si,Si
a5975019-8e32-4a75-ab2f-9f959a22cdb0,Tracy Oliver,Joseph Bush,409,2023-06-01 08:31:18,PayPal,EUR,Germania,No,No,No
3a5a14ec-eaa8-40e3-b24b-506a462f99c4,Amanda Frazier,Mark Jones,5192,2023-06-29 01:17:22,Bonifico,GBP,Francia,No,No,Si
5a9b71f5-dd22-4c49-9472-a0eb0b1a2a35,Crystal Bowman,Patricia Bryant,2043,2023-05-20 14:40:40,Assegno,EUR,Francia,No,Si,No
8fccd87f-2a15-4c1d-b344-f90c54278889,Jose Beck,Christopher Garcia,2747,2023-03-14 19:19:45,Carta di credito,JPY,Colombia,Si,No,Si
1ed5ca7e-f371-471e-bfff-532ce234e5c0,Charles Shannon,Brian Cox,4989,2023-05-30 17:23:39,Carta di credito,USD,Stati Uniti,Si,No,No
75e8b7db-8563-4f59-84f7-bbf3c2965003,Sarah Pierce,Travis Cook,7991,2023-02-04 22:22:40,PayPal,EUR,Francia,No,No,No
1480fa02-e26f-4fdb-a5ff-165880949772,Zachary Mcdonald,Janet Lucas,4104,2023-06-22 02:42:00,Carta di credito,JPY,Regno Unito,Si,No,Si
5dc0ab1c-3000-4772-b78e-ef75a9daf75f,Valerie Torres,Lisa Boyer,4191,2023-01-11 22:19:47,PayPal,GBP,Russia,Si,No,Si
37bee812-2fc3-41c3-bb2b-2661db9d2713,Sarah Green,Anna Marshall,509,2023-01-19 23:35:18,PayPal,GBP,Giappone,Si,No,Si
661ce36c-84e1-4acf-9b43-9c1df7c9d957,Joy Frederick,Kevin Richards,8524,2023-02-07 16:05:05,Assegno,EUR,Canada,Si,Si,No
2fd8067c-8743-478f-982c-08003f1dec8b,Alyssa Lowery,Lisa Hurst,5579,2023-05-19 07:52:02,Bonifico,EUR,Francia,No,No,No
9ef78b8b-4c77-4217-b0f5-9dd201e41b8f,Jesus Wade,Yolanda Cox,7411,2023-05-31 09:07:58,Bonifico,GBP,Colombia,Si,No,Si
61c16930-840a-40cb-83fc-b5056556525a,Anthony Reyes,Paula Peterson,6489,2023-04-18 11:48:34,Assegno,JPY,Francia,No,Si,No
a40e2952-8af9-4ab5-8935-22476b17065a,Cheryl Rogers,Kimberly Miller,496,2023-06-26 14:24:08,Assegno,EUR,Germania,No,Si,No
27740e56-d049-44db-a129-757fb2a584a0,Tracy Powell,William Chavez,6187,2023-03-08 12:04:59,Bonifico,USD,Colombia,Si,No,No
b23c1ec1-12e6-4779-ba85-f7c638336b94,Mr. Jackson Lambert,Ryan Wade,9502,2023-07-28 08:46:49,Assegno,JPY,Colombia,Si,Si,No
5e767295-5508-4d28-9ab5-a92bbb8221d7,Timothy Banks,Gabriella Lucero,8822,2023-03-01 14:07:10,Assegno,JPY,Russia,Si,Si,No
b757cbc7-e551-4d53-8276-ac24dd707393,Anna Raymond,Sandra Mills,6709,2023-03-03 12:18:22,Carta di credito,USD,Russia,Si,No,No
c734488b-5b60-4dd6-842f-b1b07b1b4f52,Thomas Yu,Tammy Ortiz,5209,2023-05-07 01:04:25,Assegno,EUR,Russia,Si,No,No
bb77e8a3-8207-49be-bc50-7643afd000f3,Brian Cannon,Scott Davis,8368,2023-05-18 02:28:35,Bonifico,USD,Giappone,Si,No,Si
15584d0a-b6c5-4f09-a512-70c35842ffdd,Julie Johnson,Evelyn Walker,6068,2023-02-02 22:17:49,Assegno,EUR,Francia,No,Si,Si
1d7c95df-1743-4f2d-8dea-a86f747d8e9d,Linda Crawford,Andrew Woods,5161,2023-07-09 22:34:13,PayPal,USD,Germania,No,Si,Si
65ca6a39-2f7c-4d2d-9c30-8e5ec266baac,Amanda Gill,Kristine Murphy,5995,2023-01-19 14:15:34,Carta di credito,USD,Regno Unito,Si,No,Si
fb77cf95-eaf0-4410-916e-892754c9c022,Kayla Franklin,Tanya Stone DDS,2290,2023-02-22 17:06:20,Carta di credito,GBP,Stati Uniti,Si,No,Si
4f180f44-86a6-4e75-95b0-11e272ad7128,Catherine Cummings,Cassandra Jordan,2536,2023-02-03 09:21:46,Bonifico,GBP,Canada,Si,Si,Si
172d3d7d-54e8-4d94-a589-03644b10d244,Yolanda Warner,Patricia Tucker,4947,2023-07-02 19:55:25,PayPal,USD,Russia,Si,No,Si
4d283729-def7-4082-aed5-97292d959ea4,William Bowers,Randy Anderson,8595,2023-01-17 17:11:47,Bonifico,JPY,Italia,No,Si,No
7a59ec2d-cb3c-4e43-afb8-08e0ef87d1cf,Richard Mitchell,Donna Williams,3414,2023-05-30 11:00:55,Carta di credito,GBP,Stati Uniti,Si,No,No
4229c884-5910-4ae0-8f69-ddeadedc180a,Nicholas Bowman,Antonio Fox,2399,2023-07-27 07:26:05,Carta di credito,JPY,Italia,No,No,Si
18871065-f9e9-4579-91a0-7a481ad40d23,Elizabeth Johnson,Michelle Sanchez,1850,2023-06-04 05:35:21,Carta di credito,GBP,Giappone,Si,Si,Si
dfb0b22d-ddee-4664-a32f-2dda464a34dd,Ryan Norton DDS,Emily Tate,9295,2023-04-13 09:21:49,Bonifico,EUR,Italia,No,Si,No
7506d0a0-05b2-4d3e-a7ec-8c90f8eceaf8,Lauren Green,Stacy Fisher,7880,2023-03-04 02:50:47,Carta di credito,EUR,Canada,Si,Si,No
eba69894-baf6-41fe-8f01-4548b7e3cf8a,Darrell Ruiz,David Lopez,2691,2023-06-02 15:24:26,Bonifico,JPY,Stati Uniti,Si,No,No
aad67562-4be7-40c4-b0a5-ddc1a0a71396,Bridget Adams,Lisa Grant,3084,2023-01-06 18:52:30,Assegno,GBP,Canada,Si,No,No
0383e9ae-be12-4709-97c2-5178b8eb3a67,Kayla Edwards DDS,Katherine Solomon MD,9847,2023-01-23 19:24:14,Carta di credito,GBP,Russia,Si,No,No
ca64213f-b340-4b49-adf6-6a0ed426e886,Melinda Bernard,Victoria Johnson,8595,2023-04-22 04:30:10,Assegno,GBP,Germania,No,No,No
a7e6b13c-f398-436d-8134-f7ebf72cbed5,Barbara Stewart,Lauren Reeves,7264,2023-01-01 21:10:25,PayPal,USD,Regno Unito,Si,No,Si
8916d932-afb4-4347-b8ba-b4f7269e6699,Shelby Gutierrez MD,Christie Mcintyre,3181,2023-05-01 03:07:08,PayPal,EUR,Stati Uniti,Si,No,Si
f6571e6f-fb49-40b8-a27b-1096f4f35903,Carla Graves,Charles Murphy,7801,2023-05-06 16:48:13,PayPal,JPY,Germania,No,No,No
af691797-d4d0-476e-9883-a6f612fd1732,Cynthia Thomas,Erik Golden,8831,2023-02-24 01:00:16,PayPal,GBP,Russia,Si,Si,Si
9d704629-cd3f-4f14-ac6e-4ef6a4df11b8,Dr. Bryan Davis DDS,Tony Ramirez,7355,2023-05-19 06:17:53,Assegno,GBP,Stati Uniti,Si,No,Si
4e4d9e5c-97c3-408e-8564-2754eb18f7b4,Shawn Maxwell,Sarah Herrera,9100,2023-04-08 07:49:35,Carta di credito,USD,Italia,No,Si,Si
ebcaaf47-b376-4fdc-92e9-e7ae506ced7a,Jennifer Cohen,Dr. Heather Turner,4356,2023-04-25 08:24:39,Bonifico,GBP,Stati Uniti,Si,No,Si
60e307a6-ae6f-44b8-97bd-a9d840247961,Zachary Davidson,Angel Blair,5069,2023-07-27 08:09:17,Bonifico,GBP,Russia,Si,No,Si
8e46192c-f668-4e15-8d34-ddd56d99bafc,Breanna Chapman,Lauren Sweeney,2314,2023-02-08 01:34:58,Assegno,USD,Stati Uniti,Si,No,Si
bf316589-4c9c-413a-9be3-cda92d7fff8f,Shannon Ibarra,Justin Tyler,5165,2023-06-24 23:27:39,Bonifico,GBP,Regno Unito,Si,Si,Si
822ba783-40c6-4d94-8c43-930b0d3837aa,John Cooke,Casey Simmons,5714,2023-05-15 09:54:41,Assegno,EUR,Regno Unito,Si,Si,Si
40382741-3141-4bec-b12c-73b96cc6b4c1,Robin Mcknight,Jack Wright,2048,2023-05-16 19:39:31,Bonifico,GBP,Colombia,Si,No,Si
4724a4a7-0da1-4493-8da9-32a3314cf3e4,William Cabrera,Debra Moreno,7545,2023-05-20 15:03:29,Assegno,GBP,Francia,No,Si,Si
b4e227e7-9766-4440-bfc1-f1b0c37f9070,Elizabeth Flores,Pam Hoover,7973,2023-06-18 03:23:01,Assegno,GBP,Germania,No,Si,No
32752f45-6ae4-4f32-80bf-965bcad45263,Todd Mathis,Shelly Smith,1890,2023-03-31 17:08:02,Bonifico,EUR,Francia,No,Si,Si
5d83f0d4-d55f-4be8-94ee-4604e4c3d54f,Lisa Payne,Kimberly Simon,4229,2023-06-05 10:23:15,PayPal,USD,Francia,No,Si,No
af731245-55e0-4ac3-8bce-b0c1149b1686,Christopher Powers,Jennifer Taylor,8452,2023-07-20 00:14:08,Bonifico,JPY,Giappone,Si,No,Si
c8e57e01-5ea9-4294-a5f3-74d9e0c8b1fb,Crystal George,Melissa Allen,9034,2023-05-04 01:38:03,PayPal,EUR,Germania,No,Si,Si
9aa5a7a0-0349-403a-85e5-6f3fc1cd0664,Jennifer Hodges,Jeffrey Gutierrez,607,2023-04-27 21:30:40,Carta di credito,USD,Italia,No,No,No
73ee0035-e988-413d-b66b-5fa823cca6f9,Aaron Flores,Taylor Graves,6059,2023-04-04 06:07:48,Carta di credito,USD,Colombia,Si,No,No
a9a3c5e6-94c2-4992-ba7c-231d5a52a8d5,Cynthia Marquez DDS,Jason Flores,6751,2023-08-05 18:32:35,Carta di credito,EUR,Germania,No,No,Si
74043cc7-55c5-4ecb-a190-8feb2332eab5,Kenneth Patel,Lisa Reid,891,2023-06-13 19:29:15,Bonifico,JPY,Francia,No,No,No
b339e056-90c8-4f9f-ace2-ea2022f8c51a,Heather Morales,Julie Rogers,2750,2023-06-30 09:13:30,Bonifico,GBP,Regno Unito,Si,No,Si
5558b369-41f0-488b-845d-0d750564dc13,Theresa Phillips,David Sullivan,4891,2023-06-29 21:18:03,PayPal,JPY,Germania,No,Si,Si
34a362ab-32c1-4080-8e57-5eb88f92a332,Vanessa Jenkins,Yvonne Aguilar,9962,2023-04-29 09:45:35,Carta di credito,JPY,Italia,No,Si,No
fe17f889-1fe9-4860-a573-2f28b115b529,Dustin Roberts,Diamond Garcia,1420,2023-07-11 22:06:27,Carta di credito,USD,Stati Uniti,Si,Si,Si
ebcf8287-5402-4fe9-b874-3d34be61f017,Stephen Jones,Abigail Lewis,4582,2023-04-13 10:45:50,PayPal,EUR,Canada,Si,Si,Si
ddf97b65-1fa1-4814-8c6b-8a6a953c5629,Brian Johnson,Francisco Hogan,8396,2023-04-04 13:05:04,Bonifico,GBP,Germania,No,No,No
0b5cd940-9d8a-4782-b38f-6d5b69f45821,Kristen Munoz,Rachel Mitchell,5688,2023-05-01 19:49:49,Bonifico,USD,Russia,Si,No,No
1a9d2648-7fe1-43b1-bdf0-f0a8032f1276,Tony Smith,Mark Turner,9857,2023-04-22 04:47:29,Bonifico,JPY,Germania,No,Si,No
5e65d132-ea2a-4f04-b670-c21a16f17018,Patricia Villa,Theresa Fuller,5841,2023-02-21 20:57:41,Carta di credito,GBP,Italia,No,Si,No
051e6619-3cd3-4ebb-9905-1a56444f528d,Meagan Foster,Jamie Henry,3335,2023-01-13 13:17:49,Bonifico,EUR,Colombia,Si,No,No
3615e1a0-3081-4678-9d0c-c6a64209df5d,Cesar Armstrong,Ashley Clarke,4211,2023-08-30 08:22:14,Assegno,JPY,Russia,Si,Si,Si
cefb0bf0-23ce-4def-b354-9da1e384ac43,Benjamin Pope,Peggy Collins,6651,2023-05-24 12:14:55,Carta di credito,USD,Colombia,Si,Si,Si
1f1b2445-a625-4c76-8220-946c0ba5556b,Jill Stephenson,Daniel Washington,4581,2023-05-28 00:37:11,PayPal,JPY,Giappone,Si,No,No
b79dcd3e-ffee-4f5d-9424-330da0fdd3b2,Jason Freeman,Judy White,3173,2023-07-03 04:41:01,Assegno,GBP,Italia,No,Si,Si
ae09fe14-2301-45f0-92a6-de99342425fd,Tina Brooks,Michelle Brown,3343,2023-08-06 11:28:42,Carta di credito,GBP,Italia,No,No,Si
2f35c014-f9eb-4bb6-bad5-3cf23dc46f0c,Stephanie Smith,Brenda Holder,8879,2023-03-02 19:27:55,Bonifico,JPY,Giappone,Si,No,Si
f13b3cce-1934-498f-ab54-c9e1be07baba,Joshua Ramirez,Brittany Bowman,1420,2023-05-03 19:13:20,PayPal,EUR,Colombia,Si,Si,No
8a4c68e9-3614-4d0a-8e47-9dbf2bad0cd6,Roger Mcdowell,Alan Brooks,2768,2023-01-06 05:41:47,Bonifico,GBP,Russia,Si,Si,Si
22bdef7b-609b-41a8-848f-76b358510fc2,Jeremiah Knapp,Steve Lara,4002,2023-03-24 14:25:45,Assegno,GBP,Regno Unito,Si,Si,No
413df8b0-77c5-4c6f-80a8-38979f676f93,Mary Rodriguez,Robyn Perry,338,2023-07-01 21:20:10,PayPal,JPY,Russia,Si,No,Si
fa173c64-0d6e-4aa0-a3f1-380948213635,James Sanford,Rhonda Williams,8121,2023-03-20 10:15:14,Assegno,EUR,Germania,No,Si,Si
377ce8bf-59ff-456e-848f-668b7a0869f3,Patricia Cole,Autumn Waters,6573,2023-07-04 11:32:24,PayPal,EUR,Stati Uniti,Si,No,No
0c0ed0b1-1037-4897-ad7d-ca5d5c4966af,Tara Martin,Jacob Casey,5985,2023-02-18 04:05:21,Bonifico,USD,Italia,No,Si,No
e95cc9db-7805-4f7a-b5a9-02e7da2f97ea,Thomas Hess,Melissa Vazquez,6554,2023-02-02 20:15:50,PayPal,USD,Colombia,Si,No,Si
e1de81cf-9aac-4b6b-b7e7-dbc0ca1887ac,Alexis Krause,Kenneth Munoz,6023,2023-01-25 21:48:33,Bonifico,USD,Francia,No,Si,Si
71a849d9-48cc-4e54-9a90-ec1a8eba3306,Jennifer Lang,Robert Christensen,5966,2023-06-14 21:53:45,Carta di credito,GBP,Giappone,Si,Si,No
9152aa78-0635-44dd-9c1b-b2a132be2cf9,David Collier,Brad Kane,8301,2023-03-27 23:56:00,PayPal,EUR,Francia,No,No,Si
84b1b03c-4136-473b-98b5-6086e14404bd,Antonio Mccoy,Charles Obrien,1175,2023-05-26 00:46:37,Bonifico,JPY,Stati Uniti,Si,Si,No
9028faf1-696e-48b6-8b96-7aa7c63b98c0,Michelle Haley,Kevin Hunter,3272,2023-01-15 01:44:23,Assegno,JPY,Giappone,Si,Si,No
6a329a90-4a4d-4cb3-a160-a68d9a8795c2,Robert Johnson,David Moody,1975,2023-05-27 14:01:51,Carta di credito,GBP,Regno Unito,Si,No,No
e55bf245-c170-48fc-bb70-7c23974c7928,Margaret Mason,Dennis Hall MD,4377,2023-02-01 07:22:16,PayPal,JPY,Giappone,Si,Si,Si
72354e1e-6147-4717-936a-61fa2c2c3df3,Mr. Troy Mitchell,Logan Mack,3555,2023-02-06 14:45:36,Assegno,USD,Giappone,Si,Si,Si
43ff616a-fe79-4504-90d9-e4cfe6e7f7d5,Christopher Medina,Deborah Simmons,8108,2023-05-01 10:28:49,Bonifico,JPY,Francia,No,No,No
7a6deed3-4ae6-4421-9148-dca1fcb279ba,Andrew Ball,Pamela Johnson,60,2023-02-19 11:23:37,Assegno,EUR,Stati Uniti,Si,Si,Si
8f67b17f-3449-4564-b2cd-f4c2c5f91495,Karen Buchanan,Cristina Maldonado DDS,6261,2023-02-07 00:17:51,Assegno,USD,Russia,Si,No,No
88c0dcf3-698c-4d94-9639-0d159fe49b85,Brent Lynch,Kristen Pacheco,8630,2023-04-10 01:46:30,PayPal,JPY,Italia,No,No,No
356cb596-31ef-43b4-82c8-e0b58f60c4e9,Lisa Blankenship,Cory Thompson,828,2023-08-11 06:41:59,Carta di credito,EUR,Stati Uniti,Si,No,No
e9c7716c-30e2-4b68-a97a-a3672163edd4,Dr. Brittany Frank MD,Colleen Elliott,2771,2023-08-25 21:39:47,Carta di credito,JPY,Stati Uniti,Si,Si,No
58eac341-9582-41ef-ace4-90897f8c1034,Christina Smith,Mrs. Stephanie Payne MD,3691,2023-03-23 16:28:03,Assegno,JPY,Giappone,Si,No,Si
ffb4c99e-310b-4f7f-ae1a-f9c8ee806817,Christopher Patel,Victoria Harding,2532,2023-06-26 05:55:53,Bonifico,GBP,Francia,No,Si,No
c2aa5a08-4aeb-4475-a448-140174b894c2,Nathan Bryant,Ashley Beasley,8853,2023-08-20 22:35:59,Bonifico,JPY,Italia,No,No,No
4adadb95-9c98-44d3-b9b9-3f87d5c27328,Mark Scott,John Maldonado,408,2023-03-21 17:32:52,Bonifico,JPY,Colombia,Si,No,Si
98922473-b26c-4851-b9c5-2fbfae1b07c1,Jeffrey Perez,Tina Townsend,9581,2023-06-09 08:55:08,Assegno,JPY,Germania,No,No,No
88fcf4c3-90bd-4846-9ac3-5789e66504d1,Patrick Young,Jennifer Moreno,9092,2023-03-23 03:24:09,Assegno,EUR,Giappone,Si,Si,No
3b07bf50-cd5d-4ed3-a113-df508f31e231,Terry Solomon,Daniel Hayes,9132,2023-05-25 03:45:13,PayPal,EUR,Francia,No,Si,Si
f9a132c6-05ec-4efe-9eaa-a40189762ff6,Kenneth Dean,Karen Little,2457,2023-06-24 23:05:25,Assegno,EUR,Francia,No,No,No
254fc3d0-98da-4e60-8526-da4b6ea5fd04,Joshua Montoya,Timothy Alvarez,7954,2023-02-18 04:44:34,Bonifico,GBP,Stati Uniti,Si,No,No
1f1cfd5d-1407-41f2-b2bd-857290cb272a,Megan Tran DVM,Steven Herrera,7564,2023-04-13 08:35:33,PayPal,GBP,Stati Uniti,Si,No,Si
ba5586ce-5cc5-4a92-91ec-3d2295605aea,Alyssa Wells,Laurie Norton,8100,2023-01-01 20:31:27,Assegno,GBP,Stati Uniti,Si,Si,Si
cf814c7d-103b-495e-8298-72e9261fff74,Roberto Cohen,Lisa Perez,5684,2023-04-13 12:58:26,Bonifico,JPY,Giappone,Si,Si,Si
d7fce3e8-38ad-49a5-88dd-e5879c26cd0d,Cynthia Thomas,Jason Davis,2030,2023-05-14 01:37:39,Carta di credito,GBP,Regno Unito,Si,No,No
2778ec6a-57ec-499e-8f22-ec399d946362,Andrea Manning,James Park,8918,2023-08-06 12:37:31,Carta di credito,JPY,Regno Unito,Si,No,No
09bda9bd-0eca-4440-b1fc-4a04eafc9d42,Richard Rice,Jerry Hopkins,1184,2023-02-07 15:25:00,Carta di credito,GBP,Giappone,Si,No,Si
4c2b6113-06a6-46c2-abda-65079dccaf58,Jasmine Valentine,Kari Butler,1003,2023-06-26 23:14:04,Carta di credito,JPY,Stati Uniti,Si,Si,No
1a5ee647-dc3c-4a7a-aaec-2d72f0ad9db3,Steven Hernandez,Jason Torres,9062,2023-01-05 00:33:20,Bonifico,JPY,Regno Unito,Si,Si,Si
38f283de-a21d-4eb8-b797-e5db8eb1aac1,Michael Reyes,Mark Ford,3461,2023-02-01 11:59:36,Carta di credito,JPY,Canada,Si,No,Si
3e5246c5-511d-48b2-bfc5-17e1e789322d,Shawna Rodriguez,Karen Walker,3050,2023-07-14 13:59:30,Carta di credito,USD,Canada,Si,Si,Si
996e8b0a-d902-4775-8a6b-c322105d3ffb,Jackie Clark,Kara Pennington,7753,2023-01-25 17:01:57,Carta di credito,USD,Germania,No,Si,No
baefaa09-9c6e-450d-8b0c-127e94f44684,Amanda Tyler,Alisha Harris,5136,2023-07-07 10:52:10,Bonifico,JPY,Russia,Si,Si,No
41b94d84-f3e2-461f-b35c-6f594b54ec2d,Jessica Mcgrath,Andrea Ryan MD,8960,2023-04-04 22:07:16,Bonifico,EUR,Stati Uniti,Si,No,No
bff122c2-6121-48da-94f6-be5c5c10b754,Jessica Tran,Brianna Vasquez,9369,2023-01-06 01:46:38,Carta di credito,JPY,Canada,Si,Si,Si
d1c87b87-790f-475f-af4e-149b57084399,Daniel Day,Kent Cox,1063,2023-04-25 21:25:31,PayPal,USD,Giappone,Si,Si,No
44430d82-27b2-49b4-8613-f8fd9405626e,James Pearson,Lynn Deleon,6456,2023-03-01 08:06:11,Bonifico,GBP,Colombia,Si,Si,Si
e11a10c2-6dbf-4595-9fc3-e2670993d94a,Dr. Jennifer Martinez PhD,Christian Stuart,9791,2023-01-14 23:16:33,PayPal,USD,Colombia,Si,No,No
fcb68cd4-a7b3-4a04-ab60-0fc03a743325,Travis Anderson,Linda Nixon,8477,2023-01-30 12:49:45,Carta di credito,JPY,Regno Unito,Si,Si,Si
a88434c7-e664-45c8-98c1-24e0af497759,Suzanne White,Mr. Joseph Barnett DDS,1677,2023-08-27 00:27:43,Carta di credito,USD,Canada,Si,No,Si
d658c8d1-d594-4adb-8238-0df3fb03a8b1,Joseph Leach,Michael Valencia,4115,2023-06-19 04:53:47,Assegno,GBP,Francia,No,Si,Si
851ec322-c92e-4e6b-8f12-49170dca24ba,Jesus Hunt,Natasha Strickland,9644,2023-03-16 09:45:54,Bonifico,EUR,Francia,No,Si,Si
d61cc0f9-bd93-45e8-9b84-34d9ecf55780,David Barr,Gary Jones,6851,2023-08-21 10:33:43,Carta di credito,USD,Regno Unito,Si,Si,No
a6df64a3-e475-4b58-9c6d-f68909e56226,Brett Collins,Thomas Anderson,3437,2023-06-28 02:23:59,Assegno,JPY,Italia,No,Si,Si
ed8d22e7-10ee-4067-bc25-fb648a2947f4,Michelle Lara,Ricardo Lee,6850,2023-01-22 13:33:54,PayPal,EUR,Germania,No,Si,Si
0c992c84-c70c-4ec2-8605-0be414297872,Stacy Dominguez,Jay Martinez,3921,2023-01-03 19:13:30,PayPal,EUR,Stati Uniti,Si,No,No
027cec03-e7bc-4262-b337-35e7783699e8,Robert Cox,Brenda Miller,1178,2023-04-22 12:40:54,PayPal,JPY,Russia,Si,Si,Si
562c7bdc-7568-490b-8eee-4e9104ce75ee,Erika Martinez,Mark Hancock,210,2023-07-30 13:01:46,Carta di credito,USD,Colombia,Si,No,Si
